Prognosemodell-Auswertung
==================================================
Prognoseprüfungen gesamt: 6.334
Richtig (+/-30 % oder +/-5 min): 5.263
Trefferquote: 83,09 %
Prognose-Abbrüche: 55
Aufnahmeprognose-Abweisungen: 97
Mittlere geschaetzte Restzeit: 43,54 min
Mittlere tatsaechliche Restzeit: 49,48 min
Mittlere absolute Abweichung: 12,42 min
Mittlere prognostizierte Bearbeitungs-Restzeit: 8,20 min
Mittlere gesampelte Bearbeitungs-Restzeit: 8,20 min
Mittlere absolute Bearbeitungs-Abweichung: 0,00 min

Trefferquote je Phase
--------------------------------------------------
Ankunft: 945/1281 (73,77 %) | Prognose 75,51 min | Ist 79,36 min | abs. Abw. 23,98 min
  Bearbeitung: Prognose 12,12 min | Sample 12,12 min | abs. Abw. 0,00 min
NachArzt: 1219/1219 (100,00 %) | Prognose 17,45 min | Ist 17,47 min | abs. Abw. 0,02 min
  Bearbeitung: Prognose 1,16 min | Sample 1,16 min | abs. Abw. 0,00 min
NachRezeption: 993/1230 (80,73 %) | Prognose 43,75 min | Ist 52,48 min | abs. Abw. 13,25 min
  Bearbeitung: Prognose 10,08 min | Sample 10,08 min | abs. Abw. 0,00 min
NachSchwester: 569/688 (82,70 %) | Prognose 42,99 min | Ist 50,99 min | abs. Abw. 12,17 min
  Bearbeitung: Prognose 7,64 min | Sample 7,64 min | abs. Abw. 0,00 min
VorArzt: 989/1228 (80,54 %) | Prognose 35,24 min | Ist 42,76 min | abs. Abw. 11,07 min
  Bearbeitung: Prognose 7,60 min | Sample 7,60 min | abs. Abw. 0,00 min
VorSchwester: 548/688 (79,65 %) | Prognose 45,21 min | Ist 55,63 min | abs. Abw. 14,00 min
  Bearbeitung: Prognose 12,06 min | Sample 12,06 min | abs. Abw. 0,00 min


Details
PatientId;Phase;ZeitpunktMin;PrognoseRestMin;IstRestMin;AbweichungMin;AbweichungProzent;PrognoseBearbeitungsRestMin;GesampelteBearbeitungsRestMin;AbweichungBearbeitungMin;AbweichungBearbeitungProzent;Korrekt;PrognoseFertigBisSchichtende
70113;VorArzt;385.25;23.40;23.73;-0.33;-1.40;12.18;12.18;-0.00;-0.00;1;1
70113;NachArzt;408.73;0.25;0.25;0.00;0.00;0.00;0.00;0.00;;1;1
70107;Ankunft;277.26;161.10;132.03;29.07;22.02;3.67;3.67;0.00;0.00;1;1
70107;NachRezeption;351.48;68.58;57.81;10.77;18.62;2.96;2.96;0.00;0.00;1;1
70107;VorArzt;358.60;52.16;50.69;1.47;2.90;2.96;2.96;0.00;0.00;1;1
70107;NachArzt;363.92;45.13;45.37;-0.24;-0.53;0.77;0.77;-0.00;-0.00;1;1
70118;Ankunft;315.61;112.88;93.90;18.98;20.21;12.84;12.84;0.00;0.00;1;1
70118;NachRezeption;389.00;20.51;20.51;0.00;0.00;11.70;11.70;0.00;0.00;1;1
70118;VorArzt;389.85;19.65;19.65;0.00;0.00;11.70;11.70;0.00;0.00;1;1
70118;NachArzt;409.26;0.25;0.25;0.00;0.00;0.00;0.00;0.00;;1;1
70114;Ankunft;308.44;105.00;102.85;2.16;2.10;4.39;4.39;0.00;0.00;1;1
70114;NachRezeption;383.88;27.07;27.40;-0.33;-1.22;3.71;3.71;-0.00;-0.00;1;1
70114;VorSchwester;383.88;27.07;27.40;-0.33;-1.22;3.71;3.71;-0.00;-0.00;1;1
70114;NachSchwester;385.62;25.16;25.66;-0.50;-1.95;2.14;2.14;-0.00;-0.00;1;1
70114;VorArzt;399.16;12.12;12.12;0.00;0.00;2.14;2.14;-0.00;-0.00;1;1
70114;NachArzt;411.03;0.25;0.25;0.00;0.00;0.00;0.00;0.00;;1;1
70137;Ankunft;417.14;82.01;0.00;82.01;;19.20;;;;0;0
70097;Ankunft;255.33;170.63;161.87;8.76;5.41;18.60;18.60;0.00;0.00;1;1
70097;NachRezeption;326.41;103.30;90.78;12.52;13.79;16.97;16.97;0.00;0.00;1;1
70097;VorSchwester;326.41;103.30;90.78;12.52;13.79;16.97;16.97;0.00;0.00;1;1
70097;NachSchwester;331.15;98.99;86.05;12.94;15.04;12.40;12.40;0.00;0.00;1;1
70097;VorArzt;340.54;101.74;76.66;25.09;32.73;12.40;12.40;0.00;0.00;0;1
70097;NachArzt;376.09;41.10;41.10;0.00;0.00;5.33;5.33;0.00;0.00;1;1
70120;Ankunft;328.40;96.35;90.92;5.44;5.98;6.64;6.64;0.00;0.00;1;1
70120;NachRezeption;393.17;22.85;26.14;-3.29;-12.59;6.35;6.35;0.00;0.00;1;1
70120;VorArzt;398.99;18.64;20.33;-1.68;-8.28;6.35;6.35;0.00;0.00;1;1
70120;NachArzt;419.06;0.25;0.25;0.00;0.00;0.00;0.00;0.00;;1;1
70116;Ankunft;310.44;117.16;110.74;6.42;5.80;14.47;14.47;0.00;0.00;1;1
70116;NachRezeption;385.52;22.19;35.66;-13.48;-37.79;13.79;13.79;0.00;0.00;0;1
70116;VorSchwester;385.52;22.19;35.66;-13.48;-37.79;13.79;13.79;0.00;0.00;0;1
70116;NachSchwester;389.74;29.50;31.45;-1.94;-6.18;9.73;9.73;0.00;0.00;1;1
70116;VorArzt;395.70;11.84;25.49;-13.64;-53.53;9.73;9.73;0.00;0.00;0;1
70116;NachArzt;420.93;0.25;0.25;0.00;0.00;0.00;0.00;0.00;;1;1
70112;Ankunft;296.51;162.58;125.54;37.04;29.50;12.69;12.69;0.00;0.00;1;1
70112;NachRezeption;366.92;62.37;55.13;7.24;13.13;11.68;11.68;0.00;0.00;1;1
70112;VorSchwester;366.92;62.37;55.13;7.24;13.13;11.68;11.68;0.00;0.00;1;1
70112;NachSchwester;368.11;60.82;53.94;6.88;12.75;10.66;10.66;0.00;0.00;1;1
70112;VorArzt;370.46;56.29;51.59;4.70;9.10;10.66;10.66;0.00;0.00;1;1
70112;NachArzt;382.06;39.99;39.99;0.00;0.00;4.86;4.86;0.00;0.00;1;1
70129;Ankunft;367.00;64.87;58.20;6.66;11.45;7.02;7.02;0.00;0.00;1;1
70129;NachRezeption;410.04;15.17;15.17;0.00;0.00;6.19;6.19;-0.00;-0.00;1;1
70129;VorSchwester;410.04;15.17;15.17;0.00;0.00;6.19;6.19;-0.00;-0.00;1;1
70129;NachSchwester;412.53;12.69;12.67;0.02;0.18;3.86;3.86;0.00;0.00;1;1
70129;VorArzt;418.32;6.88;6.88;0.00;0.00;3.86;3.86;0.00;0.00;1;1
70129;NachArzt;424.96;0.25;0.25;0.00;0.00;0.00;0.00;0.00;;1;1
70104;Ankunft;273.48;181.94;154.92;27.02;17.44;20.13;20.13;0.00;0.00;1;1
70104;NachRezeption;348.36;99.64;80.04;19.59;24.48;15.75;15.75;0.00;0.00;1;1
70104;VorArzt;350.02;98.37;78.38;19.99;25.51;15.75;15.75;0.00;0.00;1;1
70104;NachArzt;389.26;39.14;39.14;0.00;0.00;6.03;6.03;0.00;0.00;1;1
70109;Ankunft;288.04;181.24;142.69;38.55;27.02;6.69;6.69;0.00;0.00;1;1
70109;NachRezeption;357.79;85.88;72.93;12.95;17.76;6.25;6.25;0.00;0.00;1;1
70109;VorSchwester;357.79;85.88;72.93;12.95;17.76;6.25;6.25;0.00;0.00;1;1
70109;NachSchwester;361.05;79.57;69.68;9.90;14.21;3.16;3.16;0.00;0.00;1;1
70109;VorArzt;388.23;38.67;42.49;-3.82;-9.00;3.16;3.16;0.00;0.00;1;1
70109;NachArzt;390.27;40.46;40.46;0.00;0.00;2.33;2.33;0.00;0.00;1;1
70125;Ankunft;348.58;96.02;83.66;12.36;14.77;8.93;8.93;0.00;0.00;1;1
70125;NachRezeption;403.45;24.43;28.79;-4.36;-15.13;6.87;6.87;0.00;0.00;1;1
70125;VorArzt;410.91;17.33;21.33;-4.00;-18.76;6.87;6.87;0.00;0.00;1;1
70125;NachArzt;431.99;0.25;0.25;0.00;0.00;0.00;0.00;0.00;;1;1
70131;Ankunft;371.69;71.39;60.80;10.59;17.42;8.92;8.92;0.00;0.00;1;1
70131;NachRezeption;410.43;21.37;22.06;-0.69;-3.12;8.52;8.52;0.00;0.00;1;1
70131;VorArzt;410.69;21.11;21.80;-0.69;-3.16;8.52;8.52;0.00;0.00;1;1
70131;NachArzt;432.24;0.25;0.25;0.00;0.00;0.00;0.00;0.00;;1;1
70091;Ankunft;241.73;198.96;191.42;7.54;3.94;22.88;22.88;0.00;0.00;1;1
70091;NachRezeption;308.54;141.33;124.62;16.72;13.42;21.42;21.42;0.00;0.00;1;1
70091;VorSchwester;308.54;141.33;124.62;16.72;13.42;21.42;21.42;0.00;0.00;1;1
70091;NachSchwester;312.54;134.98;120.62;14.36;11.90;17.59;17.59;0.00;0.00;1;1
70091;VorArzt;356.17;68.84;76.98;-8.14;-10.57;17.59;17.59;0.00;0.00;1;1
70091;NachArzt;397.39;35.77;35.77;0.00;0.00;2.43;2.43;0.00;0.00;1;1
70121;Ankunft;337.24;124.70;96.74;27.96;28.91;6.87;6.87;0.00;0.00;1;1
70121;NachRezeption;393.88;55.98;40.10;15.88;39.59;6.16;6.16;-0.00;-0.00;0;1
70121;VorSchwester;393.88;55.98;40.10;15.88;39.59;6.16;6.16;-0.00;-0.00;0;1
70121;NachSchwester;396.26;51.58;37.72;13.86;36.74;3.95;3.95;-0.00;-0.00;0;1
70121;VorArzt;399.35;47.48;34.63;12.84;37.08;3.95;3.95;-0.00;-0.00;0;1
70121;NachArzt;412.55;21.43;21.43;0.00;0.00;0.83;0.83;-0.00;-0.00;1;1
70122;Ankunft;342.65;132.29;92.18;40.11;43.51;7.31;7.31;0.00;0.00;0;1
70122;NachRezeption;396.85;57.65;37.98;19.67;51.78;6.39;6.39;0.00;0.00;0;1
70122;VorSchwester;396.85;57.65;37.98;19.67;51.78;6.39;6.39;0.00;0.00;0;1
70122;NachSchwester;400.50;54.13;34.33;19.80;57.67;2.91;2.91;0.00;0.00;0;1
70122;VorArzt;415.87;24.54;18.96;5.58;29.45;2.91;2.91;0.00;0.00;1;1
70122;NachArzt;421.29;13.54;13.54;0.00;0.00;0.85;0.85;-0.00;-0.00;1;1
70128;Ankunft;363.98;115.84;72.90;42.94;58.90;6.10;6.10;0.00;0.00;0;1
70128;NachRezeption;408.43;41.54;28.45;13.09;46.00;5.86;5.86;-0.00;-0.00;0;1
70128;VorSchwester;408.43;41.54;28.45;13.09;46.00;5.86;5.86;-0.00;-0.00;0;1
70128;NachSchwester;410.32;37.76;26.56;11.20;42.17;4.14;4.14;0.00;0.00;0;1
70128;VorArzt;418.59;20.34;18.29;2.05;11.20;4.14;4.14;0.00;0.00;1;1
70128;NachArzt;423.55;13.33;13.33;0.00;0.00;2.05;2.05;-0.00;-0.00;1;1
70132;Ankunft;375.34;97.41;63.52;33.89;53.35;7.70;7.70;0.00;0.00;0;1
70132;NachRezeption;411.78;45.78;27.09;18.69;68.98;6.36;6.36;0.00;0.00;0;1
70132;VorArzt;425.16;25.25;13.71;11.54;84.16;6.36;6.36;0.00;0.00;0;1
70132;NachArzt;436.53;2.34;2.34;0.00;0.00;1.98;1.98;0.00;0.00;1;1
70076;Ankunft;214.08;155.68;232.20;-76.52;-32.95;12.07;;;;0;1
70076;NachRezeption;280.45;116.02;165.83;-49.81;-30.04;11.23;;;;0;1
70076;VorArzt;282.35;114.27;163.93;-49.66;-30.29;11.23;;;;0;1
70030;Ankunft;119.85;106.80;326.52;-219.73;-67.29;27.58;27.58;0.00;0.00;0;1
70030;NachRezeption;142.51;115.54;303.87;-188.33;-61.98;24.83;24.83;0.00;0.00;0;1
70030;VorSchwester;142.51;115.54;303.87;-188.33;-61.98;24.83;24.83;0.00;0.00;0;1
70030;NachSchwester;153.79;107.73;292.59;-184.86;-63.18;13.72;13.72;0.00;0.00;0;1
70030;VorArzt;188.66;78.95;257.72;-178.77;-69.37;13.72;13.72;0.00;0.00;0;1
70030;NachArzt;445.61;0.76;0.76;0.00;0.00;0.51;0.51;0.00;0.00;1;1
70126;Ankunft;355.57;94.03;97.03;-3.00;-3.10;13.32;13.32;0.00;0.00;1;1
70126;NachRezeption;406.62;45.89;45.98;-0.09;-0.19;12.87;12.87;0.00;0.00;1;1
70126;VorSchwester;406.62;45.89;45.98;-0.09;-0.19;12.87;12.87;0.00;0.00;1;1
70126;NachSchwester;413.09;38.95;39.51;-0.56;-1.42;6.57;6.57;-0.00;-0.00;1;1
70126;VorArzt;437.50;15.10;15.10;0.00;0.00;6.57;6.57;-0.00;-0.00;1;1
70126;NachArzt;452.35;0.25;0.25;0.00;0.00;0.00;0.00;0.00;;1;1
70133;Ankunft;385.85;69.25;68.88;0.37;0.54;11.26;11.26;0.00;0.00;1;1
70133;NachRezeption;422.29;32.11;32.44;-0.33;-1.03;10.94;10.94;0.00;0.00;1;1
70133;VorSchwester;422.29;32.11;32.44;-0.33;-1.03;10.94;10.94;0.00;0.00;1;1
70133;NachSchwester;425.10;29.28;29.63;-0.35;-1.19;8.29;8.29;0.00;0.00;1;1
70133;VorArzt;438.70;15.62;16.03;-0.41;-2.59;8.29;8.29;0.00;0.00;1;1
70133;NachArzt;454.48;0.25;0.25;0.00;0.00;0.00;0.00;0.00;;1;1
70106;Ankunft;275.13;190.44;191.11;-0.66;-0.35;14.85;14.85;0.00;0.00;1;1
70106;NachRezeption;350.76;113.61;115.47;-1.86;-1.61;13.47;13.47;-0.00;-0.00;1;1
70106;VorArzt;356.89;110.25;109.34;0.91;0.83;13.47;13.47;-0.00;-0.00;1;1
70106;NachArzt;463.88;2.36;2.36;0.00;0.00;2.11;2.11;-0.00;-0.00;1;1
70115;Ankunft;308.83;134.23;166.78;-32.55;-19.52;23.98;23.98;0.00;0.00;1;1
70115;NachRezeption;384.83;44.63;90.78;-46.15;-50.84;23.03;23.03;0.00;0.00;0;1
70115;VorSchwester;384.83;44.63;90.78;-46.15;-50.84;23.03;23.03;0.00;0.00;0;1
70115;NachSchwester;396.71;56.81;78.90;-22.09;-28.00;11.32;11.32;-0.00;-0.00;1;1
70115;VorArzt;407.66;40.87;67.95;-27.08;-39.85;11.32;11.32;-0.00;-0.00;0;1
70115;NachArzt;475.36;0.25;0.25;0.00;0.00;0.00;0.00;0.00;;1;1
70119;Ankunft;325.95;135.81;157.78;-21.97;-13.93;29.49;;;;1;1
70119;NachRezeption;389.91;68.77;93.82;-25.05;-26.70;28.83;;;;1;1
70119;VorArzt;397.04;63.49;86.69;-23.20;-26.76;28.83;;;;1;1
70119;NachArzt;483.48;0.25;0.25;0.00;0.00;0.00;;;;1;0
80001;Ankunft;0.00;7.92;22.82;-14.90;-65.30;2.87;2.87;0.00;0.00;0;1
80001;NachRezeption;0.67;7.24;22.14;-14.90;-67.29;2.28;2.28;0.00;0.00;0;1
80001;VorArzt;5.22;16.73;17.60;-0.87;-4.93;2.28;2.28;0.00;0.00;1;1
80001;NachArzt;7.14;15.68;15.68;0.00;0.00;0.53;0.53;0.00;0.00;1;1
80003;Ankunft;5.36;24.16;24.16;0.00;0.00;8.64;8.64;0.00;0.00;1;1
80003;NachRezeption;22.20;7.32;7.32;0.00;0.00;5.68;5.68;0.00;0.00;1;1
80003;VorArzt;23.42;6.10;6.10;0.00;0.00;5.68;5.68;0.00;0.00;1;1
80003;NachArzt;29.27;0.25;0.25;0.00;0.00;0.00;0.00;0.00;;1;1
80004;Ankunft;24.21;11.25;11.25;0.00;0.00;8.00;8.00;0.00;0.00;1;1
80004;NachRezeption;25.21;10.26;10.26;0.00;0.00;7.09;7.09;0.00;0.00;1;1
80004;VorArzt;27.96;7.51;7.51;0.00;0.00;7.09;7.09;0.00;0.00;1;1
80004;NachArzt;35.22;0.25;0.25;0.00;0.00;0.00;0.00;0.00;;1;1
80002;Ankunft;4.76;45.84;39.17;6.68;17.04;30.94;30.94;0.00;0.00;1;1
80002;NachRezeption;19.25;24.67;24.67;0.00;0.00;16.52;16.52;0.00;0.00;1;1
80002;VorSchwester;19.25;24.67;24.67;0.00;0.00;16.52;16.52;0.00;0.00;1;1
80002;NachSchwester;23.04;20.89;20.89;0.00;0.00;12.91;12.91;-0.00;-0.00;1;1
80002;VorArzt;30.60;13.32;13.32;0.00;0.00;12.91;12.91;-0.00;-0.00;1;1
80002;NachArzt;43.67;0.25;0.25;0.00;0.00;0.00;0.00;0.00;;1;1
80006;Ankunft;34.60;22.92;21.35;1.57;7.37;9.76;9.76;0.00;0.00;1;1
80006;NachRezeption;35.87;12.01;20.07;-8.07;-40.19;8.58;8.58;0.00;0.00;0;1
80006;VorSchwester;35.87;12.01;20.07;-8.07;-40.19;8.58;8.58;0.00;0.00;0;1
80006;NachSchwester;39.24;8.64;16.70;-8.07;-48.29;5.37;5.37;0.00;0.00;0;1
80006;VorArzt;42.08;5.79;13.86;-8.07;-58.22;5.37;5.37;0.00;0.00;0;1
80006;NachArzt;45.65;10.29;10.29;0.00;0.00;1.97;1.97;0.00;0.00;1;1
80005;Ankunft;32.68;19.60;25.23;-5.63;-22.32;13.34;13.34;0.00;0.00;1;1
80005;NachRezeption;34.19;17.68;23.72;-6.04;-25.47;11.92;11.92;-0.00;-0.00;1;1
80005;VorSchwester;34.19;17.68;23.72;-6.04;-25.47;11.92;11.92;-0.00;-0.00;1;1
80005;NachSchwester;40.03;11.84;17.88;-6.04;-33.80;6.24;6.24;-0.00;-0.00;0;1
80005;VorArzt;45.21;6.66;12.70;-6.04;-47.57;6.24;6.24;-0.00;-0.00;0;1
80005;NachArzt;49.65;8.26;8.26;0.00;0.00;1.97;1.97;0.00;0.00;1;1
80007;Ankunft;36.71;22.45;21.38;1.07;5.02;12.75;12.75;0.00;0.00;1;1
80007;NachRezeption;38.29;19.79;19.79;0.00;0.00;11.25;11.25;0.00;0.00;1;1
80007;VorSchwester;38.29;19.79;19.79;0.00;0.00;11.25;11.25;0.00;0.00;1;1
80007;NachSchwester;41.95;16.13;16.13;0.00;0.00;7.75;7.75;0.00;0.00;1;1
80007;VorArzt;49.91;8.17;8.17;0.00;0.00;7.75;7.75;0.00;0.00;1;1
80007;NachArzt;57.83;0.25;0.25;0.00;0.00;0.00;0.00;0.00;;1;1
80008;Ankunft;40.22;29.27;23.30;5.97;25.65;18.25;18.25;0.00;0.00;1;1
80008;NachRezeption;41.34;22.17;22.17;0.00;0.00;17.21;17.21;0.00;0.00;1;1
80008;VorSchwester;41.34;22.17;22.17;0.00;0.00;17.21;17.21;0.00;0.00;1;1
80008;NachSchwester;50.01;13.50;13.50;0.00;0.00;8.71;8.71;0.00;0.00;1;1
80008;VorArzt;54.39;9.12;9.12;0.00;0.00;8.71;8.71;0.00;0.00;1;1
80008;NachArzt;63.26;0.25;0.25;0.00;0.00;0.00;0.00;0.00;;1;1
80010;Ankunft;51.39;35.19;26.03;9.16;35.19;16.86;16.86;0.00;0.00;0;1
80010;NachRezeption;59.14;21.32;18.28;3.03;16.59;15.55;15.55;0.00;0.00;1;1
80010;VorArzt;61.46;18.16;15.96;2.20;13.76;15.55;15.55;0.00;0.00;1;1
80010;NachArzt;74.49;2.93;2.93;0.00;0.00;2.68;2.68;-0.00;-0.00;1;1
80013;Ankunft;60.24;19.92;17.39;2.53;14.52;3.12;3.12;0.00;0.00;1;1
80013;NachRezeption;63.65;15.06;13.98;1.08;7.72;1.64;1.64;0.00;0.00;1;1
80013;VorArzt;69.27;7.36;8.36;-1.01;-12.05;1.64;1.64;0.00;0.00;1;1
80013;NachArzt;76.09;1.55;1.55;0.00;0.00;0.21;0.21;0.00;0.00;1;1
80009;Ankunft;45.17;44.19;34.60;9.60;27.75;25.20;25.20;0.00;0.00;1;1
80009;NachRezeption;53.88;33.26;25.88;7.38;28.50;16.57;16.57;-0.00;-0.00;1;1
80009;VorSchwester;53.88;33.26;25.88;7.38;28.50;16.57;16.57;-0.00;-0.00;1;1
80009;NachSchwester;58.26;24.50;21.50;3.00;13.94;12.35;12.35;-0.00;-0.00;1;1
80009;VorArzt;66.09;12.77;13.68;-0.91;-6.67;12.35;12.35;-0.00;-0.00;1;1
80009;NachArzt;76.47;3.30;3.30;0.00;0.00;2.13;2.13;0.00;0.00;1;1
80011;Ankunft;52.70;31.53;30.56;0.97;3.17;12.12;12.12;0.00;0.00;1;1
80011;NachRezeption;61.88;20.94;21.38;-0.44;-2.05;9.38;9.38;0.00;0.00;1;1
80011;VorSchwester;61.88;20.94;21.38;-0.44;-2.05;9.38;9.38;0.00;0.00;1;1
80011;NachSchwester;65.45;17.23;17.81;-0.58;-3.26;5.98;5.98;-0.00;-0.00;1;1
80011;VorArzt;69.06;13.55;14.20;-0.66;-4.62;5.98;5.98;-0.00;-0.00;1;1
80011;NachArzt;81.65;0.83;1.61;-0.78;-48.50;0.58;0.58;-0.00;-0.00;1;1
80014;Ankunft;62.02;26.22;25.80;0.42;1.63;12.30;12.30;0.00;0.00;1;1
80014;NachRezeption;65.82;21.04;21.99;-0.95;-4.33;10.14;10.14;-0.00;-0.00;1;1
80014;VorArzt;71.83;14.64;15.98;-1.34;-8.38;10.14;10.14;-0.00;-0.00;1;1
80014;NachArzt;85.08;2.73;2.73;0.00;0.00;1.70;1.70;0.00;0.00;1;1
80017;Ankunft;82.81;18.62;18.34;0.28;1.53;6.27;6.27;0.00;0.00;1;1
80017;NachRezeption;84.58;16.58;16.58;0.00;0.00;4.87;4.87;0.00;0.00;1;1
80017;VorArzt;87.85;13.30;13.30;0.00;0.00;4.87;4.87;0.00;0.00;1;1
80017;NachArzt;100.90;0.25;0.25;0.00;0.00;0.00;0.00;0.00;;1;1
80018;Ankunft;84.50;21.55;18.28;3.27;17.87;11.22;11.22;0.00;0.00;1;1
80018;NachRezeption;86.03;24.89;16.75;8.14;48.57;9.77;9.77;0.00;0.00;0;1
80018;VorArzt;86.40;24.52;16.39;8.14;49.65;9.77;9.77;0.00;0.00;0;1
80018;NachArzt;102.54;0.25;0.25;0.00;0.00;0.00;0.00;0.00;;1;1
80020;Ankunft;91.59;11.98;12.14;-0.17;-1.37;5.47;5.47;0.00;0.00;1;1
80020;NachRezeption;92.81;6.06;10.93;-4.87;-44.57;4.33;4.33;0.00;0.00;1;1
80020;VorSchwester;92.81;6.06;10.93;-4.87;-44.57;4.33;4.33;0.00;0.00;1;1
80020;NachSchwester;94.89;8.67;8.84;-0.17;-1.89;2.41;2.41;0.00;0.00;1;1
80020;VorArzt;95.92;2.83;7.82;-4.99;-63.79;2.41;2.41;0.00;0.00;1;1
80020;NachArzt;103.48;0.25;0.25;0.00;0.00;0.00;0.00;0.00;;1;1
80016;Ankunft;81.73;22.84;24.13;-1.28;-5.32;19.86;19.86;0.00;0.00;1;1
80016;NachRezeption;82.60;22.55;23.26;-0.70;-3.03;19.08;19.08;0.00;0.00;1;1
80016;VorArzt;82.92;23.32;22.94;0.38;1.64;19.08;19.08;0.00;0.00;1;1
80016;NachArzt;92.60;13.26;13.26;0.00;0.00;11.72;11.72;0.00;0.00;1;1
80021;Ankunft;91.78;16.06;16.23;-0.17;-1.07;5.36;5.36;0.00;0.00;1;1
80021;NachRezeption;94.05;13.02;13.97;-0.95;-6.79;4.12;4.12;0.00;0.00;1;1
80021;VorArzt;95.87;11.82;12.15;-0.33;-2.74;4.12;4.12;0.00;0.00;1;1
80021;NachArzt;107.77;0.25;0.25;0.00;0.00;0.00;0.00;0.00;;1;1
80015;Ankunft;68.36;30.77;47.67;-16.90;-35.45;18.30;18.30;0.00;0.00;0;1
80015;NachRezeption;69.35;30.33;46.68;-16.35;-35.02;17.40;17.40;0.00;0.00;0;1
80015;VorArzt;70.17;29.51;45.86;-16.35;-35.65;17.40;17.40;0.00;0.00;0;1
80015;NachArzt;95.87;20.16;20.16;0.00;0.00;3.35;3.35;-0.00;-0.00;1;1
80023;Ankunft;94.58;36.44;30.63;5.80;18.94;12.05;12.05;0.00;0.00;1;1
80023;NachRezeption;109.83;13.95;15.38;-1.43;-9.30;8.86;8.86;-0.00;-0.00;1;1
80023;VorArzt;114.50;10.71;10.71;0.00;0.00;8.86;8.86;-0.00;-0.00;1;1
80023;NachArzt;124.96;0.25;0.25;0.00;0.00;0.00;0.00;0.00;;1;1
80012;Ankunft;53.63;70.40;76.85;-6.45;-8.39;18.26;18.26;0.00;0.00;1;1
80012;NachRezeption;62.17;42.25;68.30;-26.05;-38.14;17.97;17.97;0.00;0.00;0;1
80012;VorSchwester;62.17;42.25;68.30;-26.05;-38.14;17.97;17.97;0.00;0.00;0;1
80012;NachSchwester;69.64;31.14;60.83;-29.70;-48.81;10.66;10.66;0.00;0.00;0;1
80012;VorArzt;89.70;14.17;40.78;-26.61;-65.26;10.66;10.66;0.00;0.00;0;1
80012;NachArzt;111.73;18.75;18.75;0.00;0.00;1.64;1.64;0.00;0.00;1;1
80019;Ankunft;89.42;22.98;42.07;-19.09;-45.38;10.99;10.99;0.00;0.00;0;1
80019;NachRezeption;89.89;19.41;41.60;-22.19;-53.34;10.60;10.60;-0.00;-0.00;0;1
80019;VorSchwester;89.89;19.41;41.60;-22.19;-53.34;10.60;10.60;-0.00;-0.00;0;1
80019;NachSchwester;94.32;31.42;37.17;-5.75;-15.48;6.34;6.34;0.00;0.00;1;1
80019;VorArzt;97.23;32.89;34.26;-1.37;-3.99;6.34;6.34;0.00;0.00;1;1
80019;NachArzt;113.27;18.22;18.22;0.00;0.00;1.01;1.01;0.00;0.00;1;1
80024;Ankunft;94.88;50.01;38.30;11.71;30.57;5.08;5.08;0.00;0.00;0;1
80024;NachRezeption;110.01;25.17;23.17;2.00;8.63;4.90;4.90;0.00;0.00;1;1
80024;VorArzt;110.65;23.89;22.53;1.36;6.04;4.90;4.90;0.00;0.00;1;1
80024;NachArzt;115.93;17.24;17.24;0.00;0.00;0.86;0.86;0.00;0.00;1;1
80022;Ankunft;93.56;51.51;58.80;-7.30;-12.41;23.11;23.11;0.00;0.00;1;1
80022;NachRezeption;106.63;43.20;45.73;-2.54;-5.55;22.25;22.25;0.00;0.00;1;1
80022;VorSchwester;106.63;43.20;45.73;-2.54;-5.55;22.25;22.25;0.00;0.00;1;1
80022;NachSchwester;111.28;37.67;41.09;-3.43;-8.33;17.78;17.78;0.00;0.00;1;1
80022;VorArzt;111.46;37.29;40.90;-3.61;-8.84;17.78;17.78;0.00;0.00;1;1
80022;NachArzt;124.12;28.25;28.25;0.00;0.00;7.10;7.10;-0.00;-0.00;1;1
80032;Ankunft;107.85;43.43;47.73;-4.30;-9.01;19.95;19.95;0.00;0.00;1;1
80032;NachRezeption;128.14;20.63;27.44;-6.81;-24.83;18.19;18.19;0.00;0.00;1;1
80032;VorSchwester;128.14;20.63;27.44;-6.81;-24.83;18.19;18.19;0.00;0.00;1;1
80032;NachSchwester;135.45;19.22;20.14;-0.92;-4.56;11.05;11.05;0.00;0.00;1;1
80032;VorArzt;137.31;17.36;18.28;-0.92;-5.02;11.05;11.05;0.00;0.00;1;1
80032;NachArzt;155.34;0.25;0.25;0.00;0.00;0.00;0.00;0.00;;1;1
80027;Ankunft;98.39;52.82;57.93;-5.11;-8.83;5.40;5.40;0.00;0.00;1;1
80027;NachRezeption;118.65;31.22;37.67;-6.45;-17.11;4.02;4.02;0.00;0.00;1;1
80027;VorSchwester;118.65;31.22;37.67;-6.45;-17.11;4.02;4.02;0.00;0.00;1;1
80027;NachSchwester;121.29;27.89;35.03;-7.14;-20.39;1.55;1.55;0.00;0.00;1;1
80027;VorArzt;123.25;23.97;33.07;-9.10;-27.53;1.55;1.55;0.00;0.00;1;1
80027;NachArzt;125.70;30.62;30.62;0.00;0.00;0.14;0.14;0.00;0.00;1;1
80030;Ankunft;104.07;56.28;53.71;2.57;4.79;9.16;9.16;0.00;0.00;1;1
80030;NachRezeption;124.99;32.79;32.79;0.00;0.00;8.78;8.78;0.00;0.00;1;1
80030;VorSchwester;124.99;32.79;32.79;0.00;0.00;8.78;8.78;0.00;0.00;1;1
